Id,File,ActiveRedundancy,Audit,Authenticate,CheckPoint,HeartBeat,Kerbrose,LoadBalancing,PBAC,PingEcho,Pooling,RBAC,Scheduler,Session,ValidationInterceptor,
17,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/jms/src/main/java/org/apache/axis2/transport/jms/JMSMessageReceiver.java,0.10774,0.05304,0.0,0.20967,0.0,0.0,0.0,0.04313,0.0,0.74708,0.04671,0.18214,0.03243,0.24687
18,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/AbstractTransportSender.java,0.05806,0.05304,0.0,0.02582,0.0,0.0,0.05646,0.04313,0.0,0.65412,0.12126,0.18214,0.0,0.30735
19,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/AbstractTransportListener.java,0.16581,0.07195,0.0,0.02582,0.0,0.0,0.05646,0.04313,0.0,0.69689,0.12126,0.34035,0.17772,0.33575
20,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/threads/WorkerPoolFactory.java,0.0,0.02489,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.66131,0.04671,0.18214,0.0,0.09371
21,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/threads/watermark/WaterMarkExecutor.java,0.0,0.0,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.61854,0.04671,0.34035,0.0,0.09371
22,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/threads/NativeWorkerPool.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.66131,0.04671,0.34035,0.0,0.09371
23,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/threads/WorkerPool.java,0.0,0.02815,0.0,0.02582,0.0,0.0,0.0,0.11874,0.0,0.69689,0.04671,0.34035,0.0,0.09445
24,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/transport/base/src/main/java/org/apache/axis2/transport/base/AbstractPollingTransportListener.java,0.05806,0.05304,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.59543,0.12126,0.395,0.0,0.19162
25,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws-integration/src/test/java/org/apache/axis2/jaxws/misc/JAXBContextTest.java,0.0,0.0438,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.51708,0.04671,0.09632,0.03523,0.32815
26,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws-integration/src/test/java/org/apache/axis2/jaxws/sample/AddNumbersHandlerTests.java,0.10774,0.05304,0.0,0.02582,0.07781,0.0,0.05646,0.11874,0.0,0.18723,0.21674,0.18214,0.03523,0.57233
27,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/integration/test/org/apache/axis2/async/AsyncService2Test.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.0,0.04313,0.26592,0.66873,0.04671,0.18214,0.0,0.23838
28,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/test/org/apache/axis2/jaxws/client/proxy/ProxySharedSessionTest.java,0.0,0.02489,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.0,0.04671,0.09632,0.70259,0.33496
29,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/test/org/apache/axis2/jaxws/client/dispatch/DispatchSharedSessionTest.java,0.0,0.02489,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.0,0.04671,0.09632,0.66736,0.25387
30,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/test/org/apache/axis2/jaxws/client/dispatch/DispatchOperationResolutionTest.java,0.0,0.02489,0.0,0.02582,0.07781,0.0,0.0,0.11874,0.26592,0.03558,0.12126,0.32061,0.03523,0.52776
31,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/core/MessageContext.java,0.0,0.02489,0.0,0.02582,0.07781,0.0,0.05646,0.11874,0.0,0.60285,0.40055,0.32061,0.24538,0.35554
32,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/BindingProvider.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.03558,0.04671,0.09632,0.70259,0.45229
33,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/message/databinding/JAXBUtilsMonitor.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.55266,0.04671,0.09632,0.0,0.19162
34,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/message/databinding/JAXBUtils.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.07199,0.11874,0.0,0.65412,0.27499,0.18214,0.21296,0.485
35,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/server/dispatcher/ProviderDispatcher.java,0.16581,0.05304,0.0,0.02582,0.0,0.0,0.12845,0.04313,0.0,0.17982,0.11328,0.34035,0.03523,0.54502
36,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/client/proxy/JAXWSProxyHandler.java,0.10774,0.05304,0.0,0.02582,0.0,0.0,0.12845,0.11874,0.0,0.13705,0.34953,0.56465,0.73502,0.55509
37,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/jaxws/src/org/apache/axis2/jaxws/client/dispatch/BaseDispatch.java,0.10774,0.05304,0.0,0.02582,0.07781,0.0,0.05646,0.11874,0.0,0.03558,0.12126,0.32061,0.73502,0.50048
38,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/ClusterManagementInterceptor.java,0.0,0.0,0.0,0.02582,0.0,0.0,0.54098,0.04313,0.0,0.0,0.04671,0.09632,0.0,0.53757
39,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/AtMostOnceInterceptor.java,0.0,0.02815,0.0,0.02582,0.0,0.0,0.0,0.11874,0.0,0.10146,0.04671,0.56465,0.0,0.61928
40,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/ApplicationMode.java,0.0,0.02815,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.10146,0.04671,0.18214,0.0,0.52971
41,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/MulticastBasedMembershipScheme.java,0.05393,0.05304,0.0,0.02582,0.0,0.0,0.07199,0.04313,0.0,0.03558,0.04671,0.09632,0.0,0.59199
42,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/Axis2Coordinator.java,0.05806,0.0,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.0,0.04671,0.09632,0.0,0.53757
43,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/MembershipManager.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.54098,0.04313,0.03269,0.03558,0.12126,0.395,0.0,0.67491
44,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/WkaBasedMembershipScheme.java,0.16168,0.05304,0.0,0.02582,0.02925,0.0,0.59744,0.11874,0.41929,0.18723,0.12126,0.18214,0.0,0.59199
45,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/TribesClusteringAgent.java,0.25959,0.05304,0.0,0.02582,0.0,0.0,0.07199,0.17117,0.0,0.18723,0.12126,0.18214,0.03523,0.88106
46,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/clustering/src/org/apache/axis2/clustering/tribes/ClusterManagementMode.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.54098,0.04313,0.0,0.13705,0.12126,0.18214,0.0,0.54924
47,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/saaj/test/org/apache/axis2/saaj/integration/IntegrationTest.java,0.16581,0.02489,0.0,0.02582,0.02925,0.0,0.05646,0.11874,0.6852,0.08577,0.04671,0.09632,0.0,0.46766
48,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/jaxws-samples/src/main/org/apache/axis2/jaxws/samples/servlet/EchoPingSampleServlet.java,0.0,0.05304,0.0,0.08961,0.02925,0.0,0.05646,0.04313,0.6852,0.08577,0.04671,0.09632,0.03523,0.24798
49,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/jaxws-samples/src/main/org/apache/axis2/jaxws/samples/client/SampleClient.java,0.0,0.02489,0.0,0.02582,0.02925,0.0,0.0,0.04313,0.6852,0.17982,0.04671,0.18214,0.0,0.50048
50,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/clients/ClientUtil.java,0.0,0.02489,0.0,0.02582,0.02925,0.0,0.0,0.04313,0.6852,0.0,0.04671,0.09632,0.03243,0.09445
51,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/example2/MyService.java,0.0,0.0,0.0,0.02582,0.02925,0.0,0.0,0.04313,0.6852,0.05019,0.04671,0.09632,0.03243,0.07491
52,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/example1/MyService.java,0.10774,0.0,0.0,0.02582,0.02925,0.0,0.0,0.04313,0.6852,0.05019,0.04671,0.09632,0.03243,0.07491
53,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/webservices/secure/LoginService.java,0.0,0.80789,0.57393,0.02582,0.0,0.09795,0.0,0.04313,0.0,0.0,0.11328,0.09632,0.0997,0.38999
54,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/security/webservices/BadRequestMatcher.java,0.0,0.05304,0.0,0.02582,0.0,0.0,0.54098,0.04313,0.0,0.03558,0.11328,0.09632,0.06766,0.3211
55,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/security/webservices/RestAuthenticationEntryPoint.java,0.0,0.02815,0.57393,0.02582,0.0,0.09795,0.0,0.04313,0.0,0.0,0.21674,0.09632,0.0997,0.07491
56,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/security/webservices/WSLoginFilter.java,0.0,0.80789,0.0,0.02582,0.0,0.0,0.0,0.04313,0.0,0.0,0.11328,0.09632,0.06766,0.37453
57,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/hibernate/dao/SpringSecurityDAOImpl.java,0.0,0.07195,0.57393,0.02582,0.0,0.09795,0.07199,0.04313,0.0,0.0,0.36366,0.09632,0.0997,0.17508
58,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/requestactivity/Axis2UserDetails.java,0.0,0.05304,0.57393,0.02582,0.0,0.09795,0.0,0.04313,0.0,0.03558,0.11328,0.09632,0.06447,0.16554
59,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/userguide/src/userguide/springbootdemo/src/main/java/userguide/springboot/Axis2Application.java,0.05806,0.07195,0.38739,0.02582,0.0,0.05627,0.07199,0.04313,0.0,0.0,0.54166,0.09632,0.27742,0.52183
60,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/samples/json/src/sample/json/service/JsonService.java,0.0,0.02489,0.0,0.02582,0.02925,0.0,0.0,0.04313,0.6852,0.0,0.04671,0.09632,0.03243,0.07491
61,/Users/adarshchoudhary/Documents/University of Paderborn/Software Architecture Design and Recovery/Assignment 2/code/axis-axis2-java-core/modules/adb/src/org/apache/axis2/databinding/utils/ConverterUtil.java,0.05806,0.07195,0.0,0.02582,0.0,0.0,0.07199,0.04313,0.0,0.03558,0.15017,0.09632,0.03243,0.52888
